Age,Income,Credit_History,Loan_Amount,Existing_Debt,Employment_Status,Credit_Score
47,33102,1,14380,8616,0,0.0
26,41957,1,39121,9622,1,0.0
43,22872,0,16804,18019,0,0.0
19,18349,0,30556,12392,1,0.0
20,29693,0,9965,6395,0,0.0
63,42627,1,5168,5218,0,0.0
21,20760,0,49124,16561,0,0.0
42,21584,2,7671,13576,0,0.0
30,12106,1,21762,5251,0,0.0
56,23669,0,34904,13510,0,0.0
61,35223,1,6932,719,0,0.0
52,45706,0,19213,3128,0,0.0
40,12483,2,37961,14597,1,0.0
26,37482,1,29839,2789,0,0.0
19,44143,0,34942,11748,0,0.0
58,34240,0,35325,15306,0,0.0
61,20015,2,31047,12595,1,0.0
48,26628,2,15207,6900,1,0.0
61,35443,0,35435,607,0,0.0
64,40819,0,9616,15072,0,0.0
19,25060,1,42782,3591,1,0.0
49,37437,1,12878,5645,1,1.0
35,20654,0,19814,4119,1,0.0
30,24253,2,22684,5311,0,0.0
63,21565,1,40968,8944,0,0.0
22,37597,0,8373,3048,1,0.0
59,37768,2,30149,4444,1,0.0
61,10087,2,47497,4120,0,0.0
27,19432,0,39151,11653,0,0.0
60,18764,0,20178,16000,0,0.0
42,10178,1,30956,1014,0,0.0
51,36301,0,45692,12886,1,0.0
54,45408,1,49119,9960,0,0.0
47,41913,2,31099,1591,0,0.0
24,28732,1,9991,11453,1,0.0
23,12421,0,10202,13339,0,0.0
20,30526,1,25316,2588,1,1.0
30,38317,2,34695,2538,1,0.0
20,11217,2,8622,14823,0,0.0
43,45242,0,46855,12459,0,0.0
41,10929,1,6610,6181,1,0.0
23,44270,0,46572,12208,1,0.0
60,43188,0,21988,19482,0,0.0
59,23580,2,35326,13035,0,0.0
29,48598,1,5620,5876,0,0.0
53,40431,0,20335,1475,1,0.0
19,30742,2,7602,13780,0,0.0
28,27833,0,31759,5075,1,0.0
56,40885,1,25184,11329,0,0.0
51,15811,0,44866,2855,1,0.0
43,18619,1,27922,18007,1,0.0
35,34255,2,37923,5636,1,0.0
38,34972,2,45928,10895,0,0.0
53,23527,0,20398,9332,0,0.0
57,42874,2,32929,2830,1,0.0
63,14049,0,44449,8690,0,0.0
61,11903,0,20903,14540,1,0.0
39,15376,1,16309,4682,1,0.0
47,10042,0,40483,9295,1,0.0
60,32769,1,42107,3089,1,0.0
47,11577,0,13070,1752,0,0.0
25,22382,1,38217,4014,0,0.0
51,32449,2,34425,613,0,0.0
64,48653,0,20106,17027,0,0.0
26,38859,1,38837,11060,1,0.0
37,18576,0,9017,17519,1,0.0
57,21663,1,34420,12884,1,0.0
42,46345,1,33167,16202,0,0.0
36,15244,0,40587,14137,0,0.0
22,44902,0,18582,10554,0,0.0
28,13892,2,18867,16545,1,0.0
32,37112,2,23669,10013,0,0.0
25,14321,2,15227,6069,0,0.0
36,15776,0,47150,3402,0,0.0
40,26119,2,20947,10819,0,0.0
44,40569,1,16932,3993,1,1.0
57,48596,0,15985,13186,0,0.0
49,43063,1,11375,56,1,1.0
43,43181,1,20805,19621,1,0.0
44,32340,1,22107,5996,1,1.0
36,20187,0,47401,619,0,0.0
59,16668,0,43041,16041,1,0.0
46,25344,2,12535,13066,1,0.0
56,18195,2,42588,2613,0,0.0
58,26561,2,21470,19219,1,0.0
50,47122,2,29081,8319,1,1.0
36,32298,1,11846,3557,0,0.0
54,48250,0,9149,4171,0,0.0
36,26076,2,42929,4982,0,0.0
50,25376,1,41188,13532,0,0.0
64,46039,0,34925,6925,0,0.0
33,15392,0,8212,17018,0,0.0
40,37106,0,8922,19992,0,0.0
24,24309,1,35544,15794,1,0.0
43,34809,2,37065,5737,0,0.0
49,10693,0,32065,12902,0,0.0
29,43937,1,27694,18957,1,0.0
25,39233,0,11042,1156,1,0.0
22,18623,1,13013,5653,0,0.0
59,19174,2,36285,3868,1,0.0
45,21352,2,47446,8435,0,0.0
22,15530,0,29648,17151,1,0.0
43,14992,2,8754,11409,0,0.0
22,33354,2,16187,8606,1,1.0
39,13312,1,42133,6570,0,0.0
32,14318,1,5546,11475,1,0.0
30,44456,0,41497,12536,1,0.0
45,10467,1,45118,11298,1,0.0
50,37192,2,39736,2886,1,0.0
60,45190,1,35599,14588,0,0.0
40,33663,2,9516,861,0,0.0
50,41246,0,6259,11956,1,0.0
60,47489,2,28376,16593,1,0.0
35,38273,1,29140,18541,1,0.0
47,39473,1,24317,2377,1,1.0
43,23679,1,7509,18573,0,0.0
33,37445,1,49968,6230,0,0.0
30,27870,0,17264,17739,0,0.0
56,35992,2,22946,15009,0,0.0
50,39433,1,36635,10885,0,0.0
43,21038,2,15277,16228,0,0.0
18,35933,0,31365,1650,1,0.0
55,39236,2,29459,16052,1,0.0
19,19770,1,8669,2958,1,0.0
23,13749,2,35564,5990,0,0.0
63,45271,1,23865,18066,0,0.0
55,17855,1,49390,12647,0,0.0
59,33439,0,21588,18350,0,0.0
41,40290,0,20040,3286,1,0.0
35,21101,2,22125,17379,1,0.0
44,37240,2,35759,18526,0,0.0
58,26783,1,48848,956,0,0.0
25,36809,1,33070,217,0,0.0
45,27923,1,12049,2415,0,0.0
27,25026,1,20516,11537,1,0.0
34,33569,0,42031,1467,1,0.0
46,30893,1,9737,12974,0,0.0
23,32435,0,21027,19256,1,0.0
31,46892,2,44598,16416,0,0.0
39,42399,2,15015,11111,0,0.0
23,35236,0,41965,19871,1,0.0
43,37199,1,20095,3078,1,1.0
56,30334,2,20053,6638,1,1.0
29,43217,0,27872,4862,1,0.0
52,25034,2,36519,18201,1,0.0
31,41085,1,49471,12118,0,0.0
39,19442,0,48166,12210,0,0.0
40,22643,2,28063,15031,0,0.0
24,45069,1,11306,4294,0,0.0
57,17710,0,17573,714,0,0.0
42,48560,0,22248,14770,1,0.0
30,17216,0,46014,19591,0,0.0
38,21712,0,31656,3980,1,0.0
58,14905,2,21941,4383,1,0.0
27,48767,0,18018,18408,0,0.0
26,37930,0,18088,11921,0,0.0
32,41192,0,25675,6862,0,0.0
19,33506,0,21124,18998,1,0.0
42,17288,0,21831,810,0,0.0
30,40011,1,39589,10647,1,0.0
51,25586,2,8819,2030,0,0.0
51,42400,1,35286,13204,0,0.0
52,11567,2,16164,6033,0,0.0
55,11094,0,37701,15245,1,0.0
20,21135,2,21475,1972,1,0.0
59,23508,0,47211,7954,1,0.0
23,19684,0,24305,824,0,0.0
36,37247,1,16498,1727,0,0.0
20,16191,1,37869,7503,1,0.0
35,27842,1,41603,5121,0,0.0
56,18046,2,9235,18616,1,0.0
26,14934,2,17015,15009,0,0.0
29,11354,1,19601,5680,1,0.0
22,49241,1,12509,6745,0,0.0
20,39816,0,44484,7605,1,0.0
28,12963,2,21918,762,0,0.0
47,37424,0,45975,21,1,0.0
21,24503,2,46520,18643,1,0.0
22,13042,1,40693,14812,1,0.0
18,40241,2,31959,4561,0,0.0
44,49741,2,5909,3305,1,1.0
45,17139,0,14605,7770,0,0.0
46,21226,1,19505,9733,1,0.0
35,49698,1,42776,8612,1,0.0
29,24762,1,5118,11736,1,0.0
30,28116,0,33638,4436,1,0.0
58,48108,0,8113,7097,0,0.0
19,15111,0,49020,6814,0,0.0
54,13081,2,43921,8314,1,0.0
62,39815,2,19765,8625,0,0.0
33,17802,0,22875,16335,0,0.0
41,27913,0,23480,4165,1,0.0
52,27465,1,12944,19866,0,0.0
39,17994,2,40022,8037,0,0.0
53,13531,2,30089,19268,0,0.0
28,19343,1,37563,19022,0,0.0
63,43484,1,6233,14772,0,0.0
46,16229,1,26642,17999,1,0.0
52,38775,0,33708,15505,0,0.0
32,36766,0,35937,3808,0,0.0
48,26588,0,43399,16610,1,0.0
59,33168,0,5129,13693,1,0.0
58,46862,0,41484,14326,1,0.0
60,31866,2,23155,14515,0,0.0
33,19524,2,25838,535,1,0.0
27,32538,2,28154,1122,0,0.0
49,31226,1,49035,7089,1,0.0
19,18103,2,35294,14103,1,0.0
41,28402,1,10273,3534,0,0.0
40,25090,2,13697,17042,1,0.0
19,25915,0,10628,15381,1,0.0
55,44206,2,42681,14337,1,0.0
48,31511,0,30414,7218,0,0.0
57,25029,0,49831,9358,1,0.0
43,40831,2,9718,4991,0,0.0
46,33531,2,24060,13794,0,0.0
20,14517,0,5096,10163,1,0.0
31,31961,1,23347,18287,1,0.0
42,36835,1,43169,17996,1,0.0
18,37725,2,35396,5397,1,0.0
20,35357,0,16058,11898,1,0.0
43,11244,1,17218,12263,1,0.0
35,12416,2,21982,19839,0,0.0
26,16490,2,37281,2004,1,0.0
55,21683,0,8963,2733,1,0.0
40,15839,1,30004,18825,0,0.0
38,34992,2,28677,7950,1,1.0
18,47777,1,49741,6351,0,0.0
38,18924,2,6324,807,0,0.0
44,25921,2,32166,16060,0,0.0
59,34260,1,48374,18896,1,0.0
23,38380,1,29495,357,0,0.0
61,28811,0,42932,7311,1,0.0
53,15721,0,31092,2401,0,0.0
45,14930,0,6339,1274,0,0.0
62,14353,0,17286,12663,0,0.0
34,17832,1,34235,988,1,0.0
57,32951,0,16595,15604,1,0.0
20,17770,1,30552,16401,0,0.0
29,35525,2,18629,18122,1,0.0
56,26556,1,44234,2763,0,0.0
29,25094,0,34925,6628,0,0.0
19,17935,1,43231,5121,1,0.0
63,12675,1,43258,14711,0,0.0
39,41280,1,17843,17297,0,0.0
40,21240,1,37035,8757,1,0.0
47,14005,1,28988,19296,0,0.0
22,16544,0,37683,1471,0,0.0
26,27332,1,37986,3163,1,0.0
38,36836,0,38301,15879,0,0.0
28,24388,2,19977,16301,0,0.0
22,11694,1,12951,8803,1,0.0
52,31141,2,31071,8627,0,0.0
44,32666,0,14565,10601,1,0.0
19,48769,1,33715,4017,1,0.0
41,49420,2,42109,2609,1,0.0
48,47349,0,42850,82,1,0.0
50,47855,2,16334,1789,0,0.0
56,11460,1,31300,14019,1,0.0
47,46655,1,24369,9242,0,0.0
63,19835,1,43362,5708,0,0.0
54,20910,0,29401,7973,1,0.0
45,27221,2,49614,4116,1,0.0
48,35613,0,25639,13356,1,0.0
28,41353,2,22388,13241,0,0.0
40,48614,0,23506,5526,0,0.0
19,18463,1,17766,19125,0,0.0
57,23336,2,11696,797,1,0.0
58,36534,2,8981,2526,0,0.0
44,12369,2,21855,17146,1,0.0
52,35381,0,24789,8809,1,0.0
19,29558,1,5308,12072,0,0.0
56,32369,2,45463,4806,1,0.0
54,43650,0,32510,12624,0,0.0
38,40954,2,34372,15507,0,0.0
22,35407,1,12707,17151,0,0.0
62,45939,2,20522,15154,0,0.0
38,36767,1,40815,3185,1,0.0
46,12040,0,31497,17461,0,0.0
37,33116,0,35524,11451,1,0.0
55,36170,1,48959,11802,0,0.0
37,16372,1,39785,9967,0,0.0
42,32369,0,18366,13501,1,0.0
19,17562,1,42649,11070,0,0.0
49,15900,1,39246,1890,0,0.0
43,31700,2,31928,1626,0,0.0
23,10589,0,25581,11810,1,0.0
58,15063,0,29105,6646,0,0.0
20,30017,1,42638,17955,0,0.0
50,28374,1,24843,4773,0,0.0
18,32899,1,49714,5044,1,0.0
22,11258,0,47191,13209,1,0.0
30,23598,2,10434,9320,1,0.0
36,12866,0,38339,11630,1,0.0
29,40132,2,24973,9307,0,0.0
42,39404,1,46107,10100,1,0.0
52,10637,0,16635,1328,1,0.0
29,34616,2,5596,4123,1,1.0
47,47650,0,26457,1311,1,0.0
22,25828,2,37415,4450,0,0.0
51,36196,2,33321,12230,0,0.0
39,46440,0,19834,11807,1,0.0
56,42022,1,42018,2725,1,0.0
30,42202,0,25709,2183,1,0.0
64,38704,1,8371,15427,1,0.0
20,35875,2,5157,153,0,0.0
37,33641,2,21032,815,0,0.0
48,47479,0,8318,1119,1,0.0
22,23235,0,18462,18539,1,0.0
41,32027,1,44989,5165,1,0.0
57,42927,1,13957,1209,1,1.0
50,37022,0,16843,1106,1,0.0
25,15938,1,7612,14985,1,0.0
41,43348,1,25946,5264,1,1.0
37,42209,0,17020,12565,0,0.0
33,47242,0,17773,1037,0,0.0
29,19941,2,35247,3333,0,0.0
30,17073,2,5443,16797,1,0.0
62,47827,0,43741,10733,0,0.0
59,47096,2,22288,7904,1,1.0
56,10921,1,7910,1939,1,0.0
42,12773,0,49169,17039,1,0.0
63,14462,2,39569,15555,0,0.0
49,30960,0,22309,7457,0,0.0
41,40268,2,16913,12236,1,0.0
64,29818,0,19265,18863,0,0.0
61,49501,1,33963,15788,0,0.0
26,11865,2,34905,9508,0,0.0
57,40706,0,29235,3606,0,0.0
40,38887,1,14426,5203,1,1.0
30,40511,2,7922,4058,1,1.0
49,43479,2,45323,5004,0,0.0
32,36401,0,35091,8015,0,0.0
53,38502,1,32771,16699,0,0.0
22,23394,0,14776,18645,1,0.0
39,43158,2,5919,17228,0,0.0
33,19262,0,42772,1514,1,0.0
58,14487,0,25954,1108,0,0.0
27,37341,1,25837,14720,0,0.0
41,23570,1,14958,18114,1,0.0
35,39605,2,10575,3185,1,1.0
35,16066,1,12945,17622,1,0.0
24,47262,0,15863,5455,1,0.0
21,36723,2,20857,2924,0,0.0
43,13572,1,37309,6796,1,0.0
22,22670,0,27954,19950,1,0.0
33,37839,0,38368,15353,1,0.0
52,38401,2,32742,14852,0,0.0
43,20249,2,17134,17840,1,0.0
35,12311,1,16580,17493,0,0.0
46,42011,1,25966,13909,0,0.0
40,49541,1,21037,1930,1,1.0
31,49673,1,7786,14281,0,0.0
32,13642,2,24079,17006,1,0.0
50,16338,0,20231,18721,0,0.0
42,19622,0,16840,10122,0,0.0
38,49008,1,7052,1258,1,1.0
34,17806,2,38399,4501,1,0.0
40,10757,1,8442,7840,0,0.0
60,36710,1,6754,13816,1,0.0
34,31470,2,48993,7289,1,0.0
31,16220,0,14770,10160,0,0.0
46,36315,0,18499,18407,0,0.0
37,37793,1,5025,17260,0,0.0
47,24316,2,29330,7190,1,0.0
36,32505,0,15401,10436,0,0.0
56,38288,0,45065,18910,1,0.0
30,18956,2,11553,11781,0,0.0
35,29109,2,10759,3672,1,0.0
40,13497,0,12755,11260,1,0.0
63,19864,1,18384,18297,0,0.0
50,41510,1,34928,2445,0,0.0
56,37981,0,32478,8976,1,0.0
57,32026,1,38897,17871,0,0.0
35,18774,1,42764,14971,0,0.0
26,31017,2,37374,449,1,0.0
50,11821,2,25529,15107,1,0.0
49,28021,2,43409,1427,0,0.0
34,20372,1,37368,2595,0,0.0
36,44514,2,19371,18660,0,0.0
44,38402,2,12369,5765,0,0.0
23,15797,0,8895,2112,0,0.0
52,26283,2,19453,11500,1,0.0
54,17597,0,9797,9137,0,0.0
51,40320,1,6828,14271,1,0.0
37,41261,2,14727,17410,0,0.0
42,16107,0,17517,9715,0,0.0
21,35760,0,21943,3692,0,0.0
27,45561,0,47838,3049,1,0.0
27,21138,1,31831,7098,0,0.0
41,45268,2,47044,15610,1,0.0
38,41608,1,29814,14403,1,0.0
28,23138,0,13050,11590,0,0.0
44,47693,1,14663,10606,0,0.0
33,27464,1,11900,19990,0,0.0
43,31248,0,43355,6669,0,0.0
47,47221,2,26796,16773,1,0.0
33,28632,2,20784,15648,1,0.0
24,22100,1,42380,4616,0,0.0
33,11325,2,8683,9867,1,0.0
52,21369,0,13396,9969,0,0.0
33,20340,2,12347,252,1,0.0
57,23408,1,24984,8052,0,0.0
29,29369,0,48097,19550,0,0.0
52,28460,0,28027,9906,1,0.0
38,36105,0,22597,10242,1,0.0
60,41384,1,19072,695,1,1.0
53,11461,1,17026,10764,0,0.0
34,42840,2,40859,7865,1,0.0
49,38610,1,45966,17889,0,0.0
58,48798,0,36041,11860,0,0.0
23,30995,1,35987,12705,0,0.0
41,29180,1,8498,13289,0,0.0
44,17717,2,37256,19127,1,0.0
37,23331,0,19905,4654,0,0.0
42,23936,2,43274,13218,0,0.0
19,39550,2,29839,11469,0,0.0
26,30615,2,7137,17682,1,0.0
45,13576,0,20946,11442,1,0.0
55,42503,2,29508,11106,1,0.0
20,15728,0,20620,15507,0,0.0
37,42800,2,19823,13383,1,0.0
23,20886,2,41633,10456,1,0.0
56,24078,0,10460,11072,0,0.0
50,14373,1,42264,11899,0,0.0
18,42532,2,44666,16221,1,0.0
54,45160,1,40314,11020,1,0.0
23,38688,2,42697,215,0,0.0
62,21063,1,17722,14251,1,0.0
51,33089,1,29694,6244,0,0.0
64,43585,1,12214,179,0,0.0
32,16203,1,36911,19070,0,0.0
62,12438,1,18310,15692,0,0.0
43,37559,0,40163,7655,1,0.0
31,33212,1,29055,16760,0,0.0
24,16641,0,19874,8045,0,0.0
63,26983,2,32943,18211,1,0.0
48,24026,0,36917,11418,1,0.0
41,29636,1,6702,18711,1,0.0
48,44603,0,25058,13510,0,0.0
46,22222,1,46262,15249,0,0.0
59,12177,0,19537,7272,0,0.0
49,42916,2,17259,2820,1,1.0
34,23105,1,20892,4736,1,0.0
31,44512,1,25635,6470,0,0.0
57,11646,0,33544,14115,0,0.0
53,19864,0,5013,12194,0,0.0
41,36515,0,49488,6520,1,0.0
62,33762,0,47156,11278,1,0.0
44,46435,0,42308,16259,0,0.0
42,26960,1,13090,19127,1,0.0
49,37607,2,7169,4576,1,1.0
35,26302,0,49528,7183,1,0.0
63,40941,1,15423,10814,1,0.0
35,41321,2,47803,15638,0,0.0
54,40313,2,33452,11596,0,0.0
43,47547,0,13017,15544,1,0.0
26,23029,1,48678,3096,1,0.0
52,45740,1,37948,1085,0,0.0
25,28429,1,30993,3729,1,0.0
37,38512,1,41232,1487,1,0.0
59,21140,1,16611,8540,0,0.0
39,24847,2,37219,7453,1,0.0
36,44256,2,35860,15955,0,0.0
47,38774,2,26063,11644,1,0.0
45,19127,1,19065,7337,1,0.0
52,38205,2,29324,13601,1,0.0
60,44570,2,6286,7102,1,1.0
28,25627,0,39958,1009,1,0.0
48,46288,2,46666,8973,1,0.0
56,48664,0,49177,3079,1,0.0
53,42333,1,29869,12167,1,0.0
47,46079,1,10628,2186,0,0.0
40,28689,1,34093,11511,0,0.0
36,34259,1,5660,13852,0,0.0
29,36571,2,24562,9398,0,0.0
32,18009,0,8389,4518,1,0.0
48,48230,1,48066,12684,0,0.0
60,46226,1,40831,16688,0,0.0
54,46498,0,40608,3454,1,0.0
54,38820,0,15770,6082,1,0.0
32,39482,0,31627,5349,1,0.0
46,42795,0,11146,850,1,0.0
60,29875,0,27945,19939,1,0.0
43,49191,2,48913,19058,0,0.0
61,22453,0,29944,19814,1,0.0
19,19260,2,22280,16051,1,0.0
37,35898,0,28251,7540,1,0.0
32,15614,0,34235,19533,0,0.0
21,41843,1,36896,14662,1,0.0
39,21687,1,44113,3347,1,0.0
55,13801,1,18322,15711,0,0.0
40,38942,1,12747,3949,0,0.0
43,20148,1,37212,16888,1,0.0
28,27283,1,49088,7765,0,0.0
45,29861,0,40903,19038,0,0.0
19,44512,0,7277,3406,1,0.0
25,32480,1,45970,19901,0,0.0
46,28637,1,6656,10896,0,0.0
28,44401,1,47207,11956,1,0.0
54,33385,0,37403,14866,0,0.0
35,35437,1,39531,5257,0,0.0
31,18149,1,20413,1579,1,0.0
27,24671,0,45633,16304,1,0.0
52,47469,0,11910,16697,0,0.0
26,33119,2,40385,4315,0,0.0
52,43781,1,40522,2687,0,0.0
28,26279,0,30504,5523,0,0.0
61,13299,2,13101,9910,0,0.0
29,44274,0,13067,9015,1,0.0
20,14803,2,33235,4315,0,0.0
56,27361,2,10208,2414,0,0.0
31,28201,1,19928,13271,1,0.0
45,38634,1,15425,5806,1,1.0
28,24760,2,33485,18353,0,0.0
56,20826,1,37523,16371,0,0.0
42,31285,0,18182,11258,1,0.0
38,19140,0,11222,1759,0,0.0
27,16798,2,19480,3125,1,0.0
60,10567,2,40331,18665,1,0.0
32,21624,0,40571,5229,1,0.0
36,22215,0,43977,11226,1,0.0
39,17966,2,40061,15214,0,0.0
38,39753,0,23009,17507,1,0.0
61,47078,0,20789,5831,0,0.0
49,11982,2,38339,1234,1,0.0
40,43864,1,45167,7570,0,0.0
30,23582,0,34107,5956,0,0.0
22,29954,1,31287,17058,1,0.0
21,49265,1,20014,18689,0,0.0
45,25378,0,13574,1268,0,0.0
31,14279,1,43597,19605,0,0.0
25,37924,2,22467,4194,1,1.0
26,27057,0,48477,10251,0,0.0
52,17312,0,26914,17633,0,0.0
54,40353,1,17361,4029,1,1.0
38,45137,0,24881,2860,1,0.0
35,30914,0,26880,3513,0,0.0
50,26192,1,32251,3219,1,0.0
25,27450,1,49016,8370,1,0.0
34,15432,0,45561,15366,1,0.0
60,41012,0,31889,18583,0,0.0
48,43455,2,40365,4930,1,0.0
51,23175,2,30979,4677,1,0.0
23,10068,0,18360,5472,1,0.0
39,20295,0,37602,6708,0,0.0
31,16774,2,6403,13728,1,0.0
20,22190,1,41088,13916,0,0.0
29,41286,0,45007,13881,1,0.0
53,20789,2,19782,12483,0,0.0
29,38914,2,44417,2529,1,0.0
62,41944,0,19020,9127,1,0.0
19,16891,0,12420,2473,0,0.0
19,31977,2,28523,1085,0,0.0
32,40351,0,38637,7362,1,0.0
40,20316,1,44210,4662,1,0.0
46,43207,0,36453,3434,1,0.0
34,35654,2,14275,7728,0,0.0
49,17466,2,35052,2665,1,0.0
24,27637,0,36061,11184,1,0.0
47,13209,2,38741,13174,1,0.0
45,46317,1,36613,8475,0,0.0
31,13078,0,30801,4471,1,0.0
61,37299,0,47762,11011,0,0.0
47,46258,2,35230,17171,0,0.0
34,13543,1,37199,12660,1,0.0
49,39091,0,22572,9890,0,0.0
63,38947,2,10147,7988,0,0.0
23,32064,0,8443,7206,1,0.0
41,16751,1,49894,2133,1,0.0
23,24906,2,33985,12386,1,0.0
44,28096,0,10684,2421,0,0.0
35,24425,2,18595,13806,0,0.0
41,21811,2,6321,3931,0,0.0
54,27578,1,19810,6025,1,0.0
41,16781,1,11740,8816,0,0.0
55,31290,0,37712,7126,1,0.0
51,25563,2,10468,14772,1,0.0
57,35888,2,18518,12537,0,0.0
64,37491,2,17704,4505,0,0.0
32,42352,0,5438,9601,0,0.0
28,31676,1,5164,12059,1,0.0
39,10300,1,10678,13395,0,0.0
41,47463,2,41105,11162,1,0.0
18,31008,0,41118,10779,0,0.0
35,30221,2,22371,798,1,1.0
61,39334,1,40297,3462,0,0.0
29,30301,2,25996,7495,0,0.0
60,17307,2,33753,13791,1,0.0
45,39251,2,25229,17711,0,0.0
57,44157,1,10756,7449,0,0.0
24,18882,0,45873,12422,1,0.0
40,20040,2,29603,14904,0,0.0
38,16141,1,47984,15474,0,0.0
51,15969,2,28308,185,1,0.0
28,23162,0,42361,7031,0,0.0
39,19131,2,36256,12288,0,0.0
59,15037,0,37961,6684,1,0.0
52,32378,1,30167,9877,0,0.0
46,24693,0,31433,7591,0,0.0
59,36626,0,34731,2749,1,0.0
45,12451,1,11401,2945,0,0.0
35,10024,0,39505,19782,0,0.0
31,15962,0,23445,8060,0,0.0
35,45324,1,14882,10494,1,0.0
45,41415,0,11283,78,0,0.0
41,34016,0,30970,12138,0,0.0
25,26444,2,16360,17505,1,0.0
59,26506,0,37235,3221,1,0.0
62,48384,0,20859,8977,0,0.0
25,41693,0,12599,19245,0,0.0
21,34248,1,15428,4218,1,1.0
44,14089,0,8883,5729,1,0.0
53,12472,1,24635,2723,1,0.0
22,45732,1,42821,9773,0,0.0
50,18104,0,17124,16742,1,0.0
51,27694,0,24398,18670,0,0.0
47,34730,0,33062,1765,0,0.0
25,44980,0,38896,804,0,0.0
56,19454,0,44633,14067,1,0.0
64,49560,0,27856,5649,1,0.0
43,19554,0,19407,19114,1,0.0
54,35513,1,23080,5991,1,1.0
51,40985,2,13324,14539,0,0.0
24,34762,1,12407,7825,0,0.0
57,11702,0,45013,12254,1,0.0
45,27038,2,42433,142,0,0.0
56,32219,2,9220,9315,1,1.0
56,14271,0,16731,283,0,0.0
45,37397,0,16180,16767,0,0.0
31,18955,1,27554,17962,1,0.0
55,39602,2,17494,19329,0,0.0
21,41545,2,16485,12474,0,0.0
59,33116,0,5311,15367,0,0.0
35,16674,0,32005,623,1,0.0
61,27469,2,31361,544,0,0.0
42,15446,2,43202,7586,0,0.0
24,30760,0,20567,17297,0,0.0
55,11963,0,20980,18927,1,0.0
45,20466,0,26938,12187,0,0.0
22,37262,1,5121,18131,1,0.0
20,15177,1,38518,18547,1,0.0
61,21160,0,11934,15020,0,0.0
48,47340,1,14251,9235,0,0.0
64,17543,2,35245,9507,0,0.0
59,26626,2,17359,17761,0,0.0
37,49278,0,17855,5708,0,0.0
36,39607,2,22628,4531,0,0.0
28,30299,2,29651,12614,1,0.0
57,27221,2,28249,18537,0,0.0
20,13323,2,46969,2699,0,0.0
40,20615,2,41050,19704,1,0.0
24,11432,1,7275,566,0,0.0
40,33238,1,25192,18426,0,0.0
24,18431,0,5765,2735,1,0.0
63,18330,2,40483,10709,1,0.0
51,18611,1,22881,17108,0,0.0
59,23872,1,49906,19282,1,0.0
36,44930,1,49692,1464,1,0.0
26,16486,2,34501,15120,1,0.0
35,46870,1,42834,10146,1,0.0
58,33258,0,38257,12986,0,0.0
62,11168,0,31999,14030,1,0.0
59,10415,2,44142,16018,0,0.0
42,20905,0,39703,5614,0,0.0
31,15243,1,40517,153,1,0.0
61,26533,2,49256,6459,0,0.0
42,37020,0,16883,11703,1,0.0
36,32908,2,14295,810,1,1.0
56,15899,1,32857,16534,1,0.0
32,43606,0,45232,8137,1,0.0
33,48912,1,34867,15765,0,0.0
44,19888,0,49905,9270,0,0.0
57,25935,2,11286,778,1,0.0
27,17466,0,31290,13622,1,0.0
21,25095,0,9149,7667,0,0.0
36,21193,0,43616,14307,0,0.0
45,11320,2,45424,4596,1,0.0
38,22227,0,7345,7357,1,0.0
64,27907,1,26933,2553,1,0.0
31,48002,2,44448,13971,0,0.0
50,48912,2,13770,12880,1,0.0
27,10552,1,23082,4564,1,0.0
36,30140,2,15863,6464,0,0.0
47,30055,0,11984,14135,1,0.0
39,43367,2,32503,12415,1,0.0
20,25098,1,43024,3705,0,0.0
54,34061,2,44319,3358,0,0.0
58,41054,1,6468,9044,0,0.0
35,24800,2,14132,4182,0,0.0
28,35579,1,40086,5200,1,0.0
19,11982,2,42304,4629,0,0.0
29,45765,0,43115,5603,0,0.0
23,27070,1,19462,4474,1,0.0
60,40886,1,27323,8647,0,0.0
57,44527,2,23167,14190,0,0.0
61,49791,2,15067,7175,0,0.0
46,39513,2,8226,12605,1,0.0
47,32592,0,16920,14669,0,0.0
19,33618,2,30561,229,1,0.0
26,25409,1,40587,12795,0,0.0
64,19529,2,41738,5019,1,0.0
19,34154,0,15258,3477,1,0.0
46,42882,2,36655,19742,0,0.0
50,26952,2,39873,15304,1,0.0
27,25701,1,23854,17143,0,0.0
51,19745,2,25178,9982,0,0.0
61,34335,0,24275,1366,1,0.0
25,12689,2,14875,17260,1,0.0
54,12988,2,49133,166,1,0.0
50,45919,1,40915,7350,1,0.0
64,19013,2,17253,5695,1,0.0
23,49113,1,33737,11819,1,0.0
61,13574,1,12901,8963,1,0.0
57,42480,2,22558,927,1,1.0
62,17838,1,24333,16182,0,0.0
36,38363,1,15001,11100,0,0.0
49,41368,2,30012,13243,1,0.0
44,42228,2,34461,8797,1,0.0
18,38639,0,36811,12098,0,0.0
60,24823,0,38002,14418,1,0.0
50,33510,1,35410,14884,1,0.0
57,48333,1,42538,13790,1,0.0
49,14435,2,42896,413,0,0.0
22,48418,0,34598,18398,0,0.0
34,30553,0,45927,9679,0,0.0
25,17436,2,40242,8718,0,0.0
59,46476,2,37994,0,1,0.0
51,44477,2,35448,8462,1,0.0
26,34244,2,37330,2531,0,0.0
40,11692,0,11160,17455,0,0.0
52,25523,2,48570,14310,0,0.0
24,42326,2,31851,15542,1,0.0
32,10125,0,26185,19271,0,0.0
37,11199,2,15007,11770,0,0.0
42,48860,0,10357,15005,1,0.0
